units,amount,probability,type,stage,source,account,assignedTo
29333,1.980740158E7,45.53,EXISTING_BUSINESS,VALUE_PROPOSITION,PARTNER,LOS ANGELES UNIFIED SCHOOL DISTRICT,Constantine Boseley
32589,2.200604814E7,65.07,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EMPLOYEE,AT&T,Kellsie Vickress
41920,2.83068992E7,99.67,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,PUBLIC_RELATIONS,THE DOW CHEMICAL COMPANY,Orelle Derham
12320,8319203.2,39.33,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,DIRECT_MAIL,T-MOBILE,Luce Cholwell
38781,2.618725806E7,30.17,NEW_BUSINESS,PROSPECTING,COLD_CALL,BANK OF AMERICA,Theo Beacock
21505,1.45214663E7,79.3,EXISTING_BUSINESS,PROSPECTING,EMPLOYEE,CAPITAL ONE,Constantine Boseley
15171,1.024436946E7,90.04,EXISTING_BUSINESS,CLOSED_LOST,WORD_OF_MOUTH,FIDELITY INVESTMENTS,Xever Canby
15833,1.069139158E7,34.58,EXISTING_BUSINESS,CLOSED_LOST,WORD_OF_MOUTH,SOCIAL SECURITY ADMINISTRATION,Susan Stockell
37571,2.537019346E7,83.01,NEW_BUSINESS,NEEDS_ANALYSIS,WORD_OF_MOUTH,CVS HEALTH,Theo Beacock
11038,7453519.88,52.43,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EXISTING_CUSTOMER,PNC,Kellsie Vickress
43808,2.958179008E7,60.19,EXISTING_BUSINESS,PROSPECTING,EXISTING_CUSTOMER,UNITED STATES DEPARTMENT OF DEFENSE,Constantine Boseley
23250,1.5699795E7,71.09,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,WORD_OF_MOUTH,SOCIAL SECURITY ADMINISTRATION,Jacquenetta Hackly
37862,2.556669412E7,50.65,EXISTING_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,TRAVELERS,Shaina Clotworthy
13410,9055236.0,68.53,EXISTING_BUSINESS,PROSPECTING,COLD_CALL,THE COCA-COLA COMPANY,Kassandra Medley
12712,8583905.0,63.75,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WORD_OF_MOUTH,AMAZON,Theo Beacock
16455,1.11114033E7,91.17,NEW_BUSINESS,CLOSED_WON,CAMPAIGN,SALESFORCE,Isabelle Epsly
12213,8246950.38,39.15,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WORD_OF_MOUTH,SCHLUMBERGER,Marwin Ommundsen
18739,1.265369714E7,62.67,EXISTING_BUSINESS,NEEDS_ANALYSIS,EMPLOYEE,FACEBOOK,Brandea Royan
43989,2.970401214E7,95.15,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EMAIL,ALLSTATE,Orelle Derham
11059,7467700.0,43.7,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,TRADE_SHOW,MARY KAY INC.,Marwin Ommundsen
29008,1.958794208E7,37.17,EXISTING_BUSINESS,NEEDS_ANALYSIS,EMPLOYEE,EXXONMOBIL,Kellsie Vickress
36848,2.488198048E7,50.35,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,TRADE_SHOW,AT&T,Susan Stockell
35477,2.395619902E7,31.61,NEW_BUSINESS,CLOSED_LOST,PUBLIC_RELATIONS,EDWARD JONES,Susan Stockell
34691,2.342544466E7,48.07,NEW_BUSINESS,PROSPECTING,PUBLIC_RELATIONS,CVS HEALTH,Shaina Clotworthy
41365,2.79321299E7,78.48,EXISTING_BUSINESS,VALUE_PROPOSITION,CAMPAIGN,CARGILL,Kassandra Medley
45794,3.092285644E7,41.29,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EXISTING_CUSTOMER,UNITED STATES DEPARTMENT OF DEFENSE,Arly Bownas
25055,1.69186393E7,66.58,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EMPLOYEE,CARGILL,Leona Knaggs
13093,8841179.0,70.64,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EMPLOYEE,EXXONMOBIL,Leona Knaggs
13513,9124788.0,97.58,EXISTING_BUSINESS,NEEDS_ANALYSIS,EMPLOYEE,NIELSEN,Shaina Clotworthy
26125,1.76411675E7,95.18,NEW_BUSINESS,PERCEPTION_ANALYSIS,EMAIL,VERIZON,Ella Quickenden
28347,1.914159522E7,56.71,NEW_BUSINESS,CLOSED_LOST,EMPLOYEE,FEDEX,Constantine Boseley
33023,2.229911098E7,59.23,EXISTING_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,UBER,Brena Bass
33660,2.27292516E7,95.98,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,WEB_SITE,UNITED STATES DEPARTMENT OF DEFENSE,Lloyd Rainforth
35111,2.370905386E7,72.58,NEW_BUSINESS,VALUE_PROPOSITION,EXISTING_CUSTOMER,DELTA AIR LINES,Isabelle Epsly
17499,1.181637474E7,72.57,EXISTING_BUSINESS,VALUE_PROPOSITION,SELF_GENERATED,ORACLE,Leona Knaggs
22946,1.549451596E7,86.15,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WORD_OF_MOUTH,BOEING,Arly Bownas
24740,1.67059324E7,85.43,EXISTING_BUSINESS,NEEDS_ANALYSIS,EMAIL,NORTHROP GRUMMAN CORPORATION,Daniel Ghion
25976,1.754055376E7,67.43,EXISTING_BUSINESS,VALUE_PROPOSITION,CONFERENCE,GOLDMAN SACHS,Daniel Ghion
26113,1.763306438E7,34.89,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,OTHER,AVON,Irwinn Airdrie
14286,9646764.0,41.17,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EMAIL,US ARMY,Leona Knaggs
39276,2.652151176E7,84.21,NEW_BUSINESS,CLOSED_WON,WEB_SITE,MICROSOFT,Orelle Derham
27907,1.884448082E7,43.84,EXISTING_BUSINESS,CLOSED_WON,TRADE_SHOW,AMERICAN AIRLINES,Daniel Ghion
10109,6826203.0,80.63,EXISTING_BUSINESS,NEEDS_ANALYSIS,PUBLIC_RELATIONS,BOEING,Brandea Royan
37740,2.54843124E7,47.58,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CONFERENCE,UNITED AIRLINES,Somerset Dowty
22436,1.515013336E7,93.71,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EXISTING_CUSTOMER,CAPITAL ONE,Link Ganforth
44203,2.984851778E7,68.44,EXISTING_BUSINESS,VALUE_PROPOSITION,WORD_OF_MOUTH,MERCK,Jacquenetta Hackly
13378,9033628.0,68.44,EXISTING_BUSINESS,PROSPECTING,EMPLOYEE,THE HOME DEPOT,Lloyd Rainforth
26008,1.756216208E7,40.53,NEW_BUSINESS,CLOSED_LOST,PUBLIC_RELATIONS,HONEYWELL,Somerset Dowty
27961,1.888094486E7,53.9,NEW_BUSINESS,NEEDS_ANALYSIS,SELF_GENERATED,STARBUCKS,Irwinn Airdrie
16128,1.089059328E7,57.7,EXISTING_BUSINESS,NEEDS_ANALYSIS,EMAIL,LOS ANGELES UNIFIED SCHOOL DISTRICT,Daniel Ghion
16586,1.119986236E7,89.58,EXISTING_BUSINESS,PROSPECTING,WEB_SITE,NORTHROP GRUMMAN CORPORATION,Brena Bass
34841,2.352673366E7,90.89,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,CAMPAIGN,AVON,Xever Canby
47040,3.17642304E7,61.59,EXISTING_BUSINESS,CLOSED_LOST,DIRECT_MAIL,LIFESPAN,Xever Canby
41997,2.835889422E7,43.19,NEW_BUSINESS,VALUE_PROPOSITION,SELF_GENERATED,T-MOBILE,Kellsie Vickress
15985,1.07940311E7,39.78,NEW_BUSINESS,VALUE_PROPOSITION,COLD_CALL,EXXONMOBIL,Daniel Ghion
39363,2.658025938E7,49.66,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,PUBLIC_RELATIONS,BOEING,Brandea Royan
10948,7392746.48,88.97,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,SELF_GENERATED,MORGAN STANLEY,Lenee Norgan
41390,2.79490114E7,38.95,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,EMAIL,ORACLE,Orelle Derham
25601,1.728733126E7,40.67,EXISTING_BUSINESS,CLOSED_WON,WORD_OF_MOUTH,J.P. MORGAN,Xever Canby
25763,1.739672338E7,61.82,EXISTING_BUSINESS,VALUE_PROPOSITION,EMAIL,AMERICAN AIRLINES,Theo Beacock
36391,2.457338666E7,80.95,NEW_BUSINESS,CLOSED_LOST,PUBLIC_RELATIONS,SCHLUMBERGER,Brandea Royan
23686,1.599420836E7,48.2,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EMPLOYEE,EXXONMOBIL,Link Ganforth
29577,1.997216502E7,67.55,EXISTING_BUSINESS,NEEDS_ANALYSIS,CONFERENCE,KROGER,Luce Cholwell
12762,8617668.0,55.13,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,TRADE_SHOW,WELLS FARGO,Theo Beacock
45129,3.047380854E7,56.76,NEW_BUSINESS,NEEDS_ANALYSIS,EMAIL,US NAVY,Ella Quickenden
46801,3.160284326E7,99.15,NEW_BUSINESS,CLOSED_LOST,EXISTING_CUSTOMER,TRAVELERS,Daniel Ghion
41119,2.776601594E7,35.08,EXISTING_BUSINESS,PROSPECTING,CAMPAIGN,AMAZON,Lenee Norgan
28616,1.932324016E7,93.52,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,TRADE_SHOW,AMAZON,Orelle Derham
41763,2.820088338E7,34.79,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EXISTING_CUSTOMER,WALGREENS,Kassandra Medley
37074,2.503458924E7,96.82,NEW_BUSINESS,VALUE_PROPOSITION,CAMPAIGN,BOEING,Theo Beacock
34461,2.327013486E7,66.28,NEW_BUSINESS,CLOSED_WON,EMAIL,UNITED STATES POSTAL SERVICE,Brandea Royan
48765,3.29290539E7,73.74,NEW_BUSINESS,PERCEPTION_ANALYSIS,CAMPAIGN,BEST BUY,Susan Stockell
22596,1.525817496E7,89.44,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,PARTNER,APPLE,Jacquenetta Hackly
15022,1.014375572E7,75.2,EXISTING_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,FARMERS INSURANCE,Arly Bownas
29862,2.016461412E7,36.64,EXISTING_BUSINESS,PROSPECTING,SELF_GENERATED,RAYTHEON,Kassandra Medley
23593,1.593140918E7,63.95,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,DIRECT_MAIL,STARBUCKS,Isabelle Epsly
10675,7208400.5,64.22,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EXISTING_CUSTOMER,VERIZON,Kellsie Vickress
42568,2.874446768E7,97.04,EXISTING_BUSINESS,VALUE_PROPOSITION,CONFERENCE,PEPSICO,Lloyd Rainforth
42568,2.874446768E7,46.88,EXISTING_BUSINESS,CLOSED_WON,EMPLOYEE,CHEVRON,Ella Quickenden
49323,3.330584898E7,98.66,EXISTING_BUSINESS,PROSPECTING,DIRECT_MAIL,PFIZER,Ella Quickenden
49175,3.32059105E7,57.43,NEW_BUSINESS,VALUE_PROPOSITION,SELF_GENERATED,MONDELÄ“Z INTERNATIONAL,Brena Bass
38170,2.57746742E7,85.67,NEW_BUSINESS,NEEDS_ANALYSIS,SELF_GENERATED,HALLIBURTON,Somerset Dowty
45772,3.090800072E7,81.48,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EXISTING_CUSTOMER,UNITED STATES DEPARTMENT OF DEFENSE,Jacquenetta Hackly
33097,2.234908022E7,67.29,NEW_BUSINESS,CLOSED_WON,PUBLIC_RELATIONS,BAKER HUGHES,Jacquenetta Hackly
35965,2.42857259E7,30.29,EXISTING_BUSINESS,CLOSED_WON,PUBLIC_RELATIONS,THE DOW CHEMICAL COMPANY,Luce Cholwell
34206,2.309794356E7,66.53,NEW_BUSINESS,NEEDS_ANALYSIS,DIRECT_MAIL,PEPSICO,Leona Knaggs
12418,8385378.0,75.75,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CONFERENCE,AECOM,Brandea Royan
37161,2.509333686E7,81.1,EXISTING_BUSINESS,CLOSED_WON,EMPLOYEE,HONEYWELL,Lloyd Rainforth
11609,7839093.0,80.61,NEW_BUSINESS,PROSPECTING,TRADE_SHOW,THALES,Kassandra Medley
35030,2.36543578E7,89.09,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EMAIL,JLL,Orelle Derham
36364,2.455515464E7,60.78,EXISTING_BUSINESS,PROSPECTING,COLD_CALL,CARGILL,Lloyd Rainforth
14068,9499557.0,43.3,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,EXISTING_CUSTOMER,UPS,Luce Cholwell
47103,3.180677178E7,97.89,NEW_BUSINESS,PROSPECTING,PUBLIC_RELATIONS,DELL,Marwin Ommundsen
31259,2.110795234E7,90.38,NEW_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,FEDEX,Orelle Derham
23283,1.572207858E7,89.0,EXISTING_BUSINESS,PROSPECTING,EMAIL,IBM,Ella Quickenden
29249,1.975067974E7,51.37,EXISTING_BUSINESS,PROSPECTING,SELF_GENERATED,APPLE,Kassandra Medley
12116,8181450.0,51.78,EXISTING_BUSINESS,NEEDS_ANALYSIS,OTHER,US ARMY,Somerset Dowty
48314,3.262451164E7,67.53,NEW_BUSINESS,PROSPECTING,PARTNER,THE COCA-COLA COMPANY,Jephthah Hrishchenko
26260,1.77323276E7,95.32,EXISTING_BUSINESS,CLOSED_LOST,EMPLOYEE,JOHNSON CONTROLS,Susan Stockell
23306,1.573760956E7,85.52,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,WEB_SITE,ELI LILLY AND COMPANY,Jacquenetta Hackly
35804,2.417700904E7,54.2,NEW_BUSINESS,NEEDS_ANALYSIS,PUBLIC_RELATIONS,"LOWE'S COMPANIES, INC.",Marwin Ommundsen
34177,2.307836102E7,55.13,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,TRADE_SHOW,CISCO,Brandea Royan
49469,3.340443694E7,33.01,EXISTING_BUSINESS,CLOSED_LOST,EMPLOYEE,UNITED STATES AIR FORCE,Irwinn Airdrie
44880,3.03056688E7,81.27,NEW_BUSINESS,VALUE_PROPOSITION,PUBLIC_RELATIONS,DELL,Lloyd Rainforth
24650,1.6645159E7,86.01,EXISTING_BUSINESS,PROSPECTING,PUBLIC_RELATIONS,MARY KAY INC.,Jephthah Hrishchenko
27832,1.879383632E7,50.36,EXISTING_BUSINESS,VALUE_PROPOSITION,CAMPAIGN,GENERAL MOTORS,Arly Bownas
44678,3.016926628E7,31.02,NEW_BUSINESS,CLOSED_LOST,EMPLOYEE,MERCK,Orelle Derham
11335,7654072.0,83.75,EXISTING_BUSINESS,PROSPECTING,TRADE_SHOW,STATE STREET,Lenee Norgan
34728,2.345042928E7,30.36,EXISTING_BUSINESS,CLOSED_WON,TRADE_SHOW,LINKEDIN,Luce Cholwell
39862,2.691721412E7,85.48,NEW_BUSINESS,CLOSED_LOST,EMAIL,US NAVY,Jacquenetta Hackly
42048,2.839333248E7,33.15,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,TRADE_SHOW,THOMSON REUTERS,Shaina Clotworthy
25569,1.726572294E7,32.89,EXISTING_BUSINESS,PROSPECTING,EMPLOYEE,GENERAL MOTORS,Arly Bownas
25340,1.71110884E7,80.59,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,COLD_CALL,MEDTRONIC,Luce Cholwell
31111,2.100801386E7,75.74,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CAMPAIGN,US NAVY,Susan Stockell
47900,3.2344954E7,91.83,NEW_BUSINESS,CLOSED_LOST,EMPLOYEE,UBER,Ella Quickenden
43241,2.919891766E7,77.02,EXISTING_BUSINESS,PROSPECTING,DIRECT_MAIL,STARBUCKS,Hanny Hubble
17325,1.16988795E7,70.53,EXISTING_BUSINESS,VALUE_PROPOSITION,CAMPAIGN,IQVIA,Isabelle Epsly
33358,2.252532308E7,67.4,NEW_BUSINESS,VALUE_PROPOSITION,COLD_CALL,MARY KAY INC.,Lloyd Rainforth
12440,8400234.0,57.24,NEW_BUSINESS,PROSPECTING,OTHER,UNITED STATES MARINE CORPS,Constantine Boseley
41946,2.832445596E7,76.95,EXISTING_BUSINESS,CLOSED_LOST,CONFERENCE,JACOBS,Theo Beacock
10996,7425158.96,75.51,NEW_BUSINESS,PROSPECTING,TRADE_SHOW,BANK OF AMERICA,Susan Stockell
37322,2.520205372E7,62.86,NEW_BUSINESS,PROSPECTING,TRADE_SHOW,PEPSICO,Luce Cholwell
14145,9551552.0,98.33,NEW_BUSINESS,CLOSED_WON,EMPLOYEE,US NAVY,Jacquenetta Hackly
32081,2.166301606E7,70.31,NEW_BUSINESS,CLOSED_LOST,EMPLOYEE,DELL,Jephthah Hrishchenko
20188,1.363214888E7,58.73,NEW_BUSINESS,NEEDS_ANALYSIS,COLD_CALL,AIRBUS,Isabelle Epsly
10970,7407602.2,85.65,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EXISTING_CUSTOMER,AMERICAN EXPRESS,Marwin Ommundsen
30278,2.044552228E7,90.68,NEW_BUSINESS,CLOSED_LOST,PARTNER,DELL,Lenee Norgan
26842,1.812532892E7,57.72,NEW_BUSINESS,PERCEPTION_ANALYSIS,EMAIL,NORTHROP GRUMMAN CORPORATION,Constantine Boseley
23272,1.571465072E7,52.77,NEW_BUSINESS,PERCEPTION_ANALYSIS,WEB_SITE,FIDELITY INVESTMENTS,Kellsie Vickress
21807,1.472539482E7,38.95,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EXISTING_CUSTOMER,UNITED AIRLINES,Brena Bass
18185,1.22796031E7,54.18,EXISTING_BUSINESS,CLOSED_WON,CONFERENCE,KPMG,Isabelle Epsly
45902,3.099578452E7,94.51,EXISTING_BUSINESS,PROSPECTING,WEB_SITE,MACY'S,Kassandra Medley
15138,1.022208588E7,55.11,EXISTING_BUSINESS,PROSPECTING,PARTNER,ARMY NATIONAL GUARD,Daniel Ghion
34983,2.362262058E7,85.9,NEW_BUSINESS,NEEDS_ANALYSIS,CONFERENCE,WALMART,Lenee Norgan
31176,2.105190576E7,61.55,EXISTING_BUSINESS,PROSPECTING,EMAIL,US NAVY,Isabelle Epsly
36355,2.45490773E7,30.66,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,SELF_GENERATED,MONDELÄ“Z INTERNATIONAL,Arly Bownas
14741,9954007.0,36.39,EXISTING_BUSINESS,CLOSED_LOST,EMAIL,AIG,Orelle Derham
34805,2.35024243E7,31.6,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CAMPAIGN,CVS HEALTH,Shaina Clotworthy
15853,1.070489678E7,53.8,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,OTHER,TARGET,Brena Bass
10123,6835656.98,63.93,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,TRADE_SHOW,LINKEDIN,Link Ganforth
30449,2.056099174E7,30.23,NEW_BUSINESS,NEEDS_ANALYSIS,EXISTING_CUSTOMER,UNITED AIRLINES,Shaina Clotworthy
18141,1.224989166E7,74.87,NEW_BUSINESS,VALUE_PROPOSITION,TRADE_SHOW,GE,Irwinn Airdrie
11953,8071382.78,47.49,EXISTING_BUSINESS,NEEDS_ANALYSIS,CAMPAIGN,INTEL CORPORATION,Susan Stockell
28854,1.948395204E7,72.84,NEW_BUSINESS,CLOSED_WON,PARTNER,ADP,Hanny Hubble
10351,6989616.0,55.52,EXISTING_BUSINESS,VALUE_PROPOSITION,CONFERENCE,FORD MOTOR COMPANY,Leona Knaggs
16587,1.120053762E7,67.05,NEW_BUSINESS,VALUE_PROPOSITION,TRADE_SHOW,CISCO,Orelle Derham
42240,2.85229824E7,69.13,EXISTING_BUSINESS,VALUE_PROPOSITION,WEB_SITE,THE COCA-COLA COMPANY,Link Ganforth
37811,2.553225586E7,46.2,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EMPLOYEE,UNITED STATES AIR FORCE,Jephthah Hrishchenko
42207,2.850069882E7,81.44,NEW_BUSINESS,CLOSED_WON,EMPLOYEE,UNITED STATES POSTAL SERVICE,Lenee Norgan
26784,1.808616384E7,33.15,EXISTING_BUSINESS,CLOSED_WON,CONFERENCE,DELL EMC,Hanny Hubble
47540,3.21018604E7,47.63,NEW_BUSINESS,CLOSED_WON,EMPLOYEE,JOHNSON CONTROLS,Somerset Dowty
14413,9732522.0,90.56,NEW_BUSINESS,PERCEPTION_ANALYSIS,SELF_GENERATED,ALLSTATE,Brena Bass
30656,2.070077056E7,42.36,EXISTING_BUSINESS,CLOSED_WON,COLD_CALL,BANK OF AMERICA,Jephthah Hrishchenko
45259,3.056159234E7,46.86,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,CONFERENCE,CAPITAL ONE,Constantine Boseley
29227,1.973582402E7,75.63,NEW_BUSINESS,PERCEPTION_ANALYSIS,WEB_SITE,THE COCA-COLA COMPANY,Susan Stockell
32609,2.201955334E7,50.29,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,PUBLIC_RELATIONS,METLIFE,Arly Bownas
17709,1.195817934E7,69.92,EXISTING_BUSINESS,VALUE_PROPOSITION,PARTNER,ORACLE,Lloyd Rainforth
22676,1.531219576E7,62.64,NEW_BUSINESS,NEEDS_ANALYSIS,SELF_GENERATED,DXC TECHNOLOGY,Arly Bownas
33888,2.288321088E7,41.9,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,CONFERENCE,AIG,Hanny Hubble
48735,3.29087961E7,65.23,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WEB_SITE,SPRINT,Susan Stockell
19038,1.285559988E7,30.99,NEW_BUSINESS,NEEDS_ANALYSIS,PARTNER,FEDEX,Irwinn Airdrie
18753,1.266315078E7,86.34,NEW_BUSINESS,PROSPECTING,SELF_GENERATED,ALLSTATE,Lenee Norgan
12278,8290842.28,96.24,NEW_BUSINESS,NEEDS_ANALYSIS,PUBLIC_RELATIONS,"LOWE'S COMPANIES, INC.",Link Ganforth
38722,2.614741772E7,81.09,NEW_BUSINESS,NEEDS_ANALYSIS,WEB_SITE,BNY MELLON,Link Ganforth
18993,1.282521318E7,40.26,EXISTING_BUSINESS,CLOSED_WON,PARTNER,VERIZON WIRELESS,Marwin Ommundsen
12483,8429270.0,63.69,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,DIRECT_MAIL,SALESFORCE,Arly Bownas
13898,9384763.0,52.67,EXISTING_BUSINESS,NEEDS_ANALYSIS,CONFERENCE,LINKEDIN,Hanny Hubble
42656,2.880389056E7,46.69,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WORD_OF_MOUTH,STARBUCKS,Irwinn Airdrie
30151,2.035976426E7,36.9,EXISTING_BUSINESS,NEEDS_ANALYSIS,EMPLOYEE,UNITED STATES DEPARTMENT OF DEFENSE,Somerset Dowty
49686,3.355096836E7,68.81,EXISTING_BUSINESS,VALUE_PROPOSITION,WORD_OF_MOUTH,ABBOTT,Xever Canby
33240,2.24456424E7,39.97,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,SELF_GENERATED,HALLIBURTON,Shaina Clotworthy
14019,9466469.0,57.42,EXISTING_BUSINESS,VALUE_PROPOSITION,SELF_GENERATED,EXXONMOBIL,Brena Bass
47183,3.186079258E7,55.36,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EMAIL,"LOWE'S COMPANIES, INC.",Constantine Boseley
16559,1.118163034E7,33.53,EXISTING_BUSINESS,CLOSED_LOST,CAMPAIGN,MORGAN STANLEY,Irwinn Airdrie
32668,2.205939368E7,94.43,EXISTING_BUSINESS,CLOSED_WON,EXISTING_CUSTOMER,BNY MELLON,Constantine Boseley
29866,2.016731516E7,77.92,EXISTING_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,LIFESPAN,Theo Beacock
48267,3.259277442E7,81.37,NEW_BUSINESS,NEEDS_ANALYSIS,EXISTING_CUSTOMER,TRAVELERS,Brena Bass
23529,1.588819254E7,53.71,EXISTING_BUSINESS,PROSPECTING,EMPLOYEE,EXXONMOBIL,Arly Bownas
12454,8409688.0,34.65,EXISTING_BUSINESS,PROSPECTING,OTHER,LINKEDIN,Hanny Hubble
46918,3.168184868E7,77.81,NEW_BUSINESS,VALUE_PROPOSITION,PUBLIC_RELATIONS,WALGREENS,Daniel Ghion
22120,1.49367512E7,56.34,NEW_BUSINESS,VALUE_PROPOSITION,WEB_SITE,JPMORGAN CHASE & CO.,Susan Stockell
25910,1.74959866E7,77.68,NEW_BUSINESS,VALUE_PROPOSITION,OTHER,UBER,Orelle Derham
21204,1.431821304E7,36.54,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,OTHER,THOMSON REUTERS,Brena Bass
36062,2.435122612E7,65.76,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,WEB_SITE,TARGET,Jacquenetta Hackly
28911,1.952244186E7,31.09,EXISTING_BUSINESS,PROSPECTING,DIRECT_MAIL,PWC,Brena Bass
48210,3.25542846E7,73.16,EXISTING_BUSINESS,CLOSED_WON,PARTNER,HILTON WORLDWIDE,Irwinn Airdrie
34299,2.316074274E7,97.06,NEW_BUSINESS,NEEDS_ANALYSIS,PARTNER,ORACLE,Hanny Hubble
48725,3.29020435E7,68.6,NEW_BUSINESS,CLOSED_LOST,EMAIL,XEROX,Brena Bass
17819,1.203245794E7,80.94,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,COLD_CALL,ABBOTT,Kassandra Medley
16021,1.081834046E7,44.84,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,SELF_GENERATED,APPLE,Ella Quickenden
33036,2.230788936E7,83.87,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,OTHER,CARGILL,Shaina Clotworthy
23536,1.589291936E7,32.92,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EMAIL,AMERICAN AIRLINES,Jacquenetta Hackly
29818,2.013490268E7,60.69,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EMAIL,US ARMY,Link Ganforth
21086,1.423853236E7,93.66,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,EMAIL,THE COCA-COLA COMPANY,Susan Stockell
39403,2.660726978E7,98.06,NEW_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,BAKER HUGHES,Kassandra Medley
10868,7338725.0,50.51,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CONFERENCE,CITI,Jacquenetta Hackly
12394,8369172.0,97.85,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,PARTNER,KPMG,Marwin Ommundsen
20333,1.373006158E7,51.81,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,PUBLIC_RELATIONS,HONEYWELL,Hanny Hubble
24075,1.62568845E7,95.84,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EMAIL,JOHNSON CONTROLS,Link Ganforth
23951,1.617315226E7,98.67,NEW_BUSINESS,CLOSED_WON,TRADE_SHOW,KPMG,Kellsie Vickress
26921,1.817867446E7,47.91,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,PUBLIC_RELATIONS,DELL,Arly Bownas
45056,3.042451456E7,64.78,NEW_BUSINESS,CLOSED_WON,TRADE_SHOW,AT&T,Kellsie Vickress
30282,2.044822332E7,81.1,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,WEB_SITE,AMERICAN EXPRESS,Luce Cholwell
